Ingredient_name	GNSP_ID
sinapic acid	"CCMSLIB00000219758"
sinapic acid	"CCMSLIB00000219760"
sinapic acid	"CCMSLIB00000220884"
sinapic acid	"CCMSLIB00000221619"
sinapic acid	"CCMSLIB00000221822"
sinapic acid	"CCMSLIB00000222610"
sinapine	"CCMSLIB00000222416"
sinapine	"CCMSLIB00000222418"
sinapine	"CCMSLIB00000222420"
sinapine	"CCMSLIB00000222422"
sinapine	"CCMSLIB00000222424"
sinapine	"CCMSLIB00000220171"
sinapine	"CCMSLIB00000220173"
sinapine	"CCMSLIB00000220175"
sinapine	"CCMSLIB00000220177"
sinapyl alcohol	"CCMSLIB00000212786"
sinigrin	"CCMSLIB00000215249"
sinigrin	"CCMSLIB00000215251"
sinigrin	"CCMSLIB00000215253"
sinigrin	"CCMSLIB00000215256"
sinigrin	"CCMSLIB00000215257"
sinigrin	"CCMSLIB00000222060"
sinomenine	"CCMSLIB00000204897"
sinomenine	"CCMSLIB00000204906"
sissotrin	"CCMSLIB00000223188"
sissotrin	"CCMSLIB00000218310"
sissotrin	"CCMSLIB00000218312"
sissotrin	"CCMSLIB00000218314"
sissotrin	"CCMSLIB00000218316"
sissotrin	"CCMSLIB00000218318"
sissotrin	"CCMSLIB00000218320"
sissotrin	"CCMSLIB00000221423"
smilagenin	"CCMSLIB00000218506"
smilagenin	"CCMSLIB00000218508"
smilagenin	"CCMSLIB00000218510"
solasodine	"CCMSLIB00000223193"
solasodine	"CCMSLIB00000218400"
solasodine	"CCMSLIB00000218402"
solasodine	"CCMSLIB00000218404"
solasodine	"CCMSLIB00000218406"
solasodine	"CCMSLIB00000218408"
solasodine	"CCMSLIB00000221433"
sophoricoside	"CCMSLIB00000205204"
sophoricoside	"CCMSLIB00000205208"
sophoricoside	"CCMSLIB00000205211"
sparteine	"CCMSLIB00000204784"
sparteine	"CCMSLIB00000204794"
sparteine	"CCMSLIB00000204804"
spermidine	"CCMSLIB00000216058"
spermidine	"CCMSLIB00000216060"
spermidine	"CCMSLIB00000216062"
spermidine	"CCMSLIB00000216529"
spermidine	"CCMSLIB00000216531"
spermidine	"CCMSLIB00000216533"
spermidine	"CCMSLIB00000220461"
spermidine	"CCMSLIB00000220464"
spermidine	"CCMSLIB00000220466"
spermidine	"CCMSLIB00000220467"
spermidine	"CCMSLIB00000220470"
spermidine	"CCMSLIB00000221844"
spermidine	"CCMSLIB00000221846"
spermidine	"CCMSLIB00000221848"
spermidine	"CCMSLIB00000221850"
spermidine	"CCMSLIB00000214626"
spermidine	"CCMSLIB00000214630"
spermidine	"CCMSLIB00000214632"
spermine	"CCMSLIB00000216107"
spermine	"CCMSLIB00000216109"
spermine	"CCMSLIB00000216111"
spermine	"CCMSLIB00000216535"
spermine	"CCMSLIB00000216537"
spermine	"CCMSLIB00000216539"
spermine	"CCMSLIB00000220472"
spermine	"CCMSLIB00000220475"
spermine	"CCMSLIB00000220477"
spermine	"CCMSLIB00000220479"
spermine	"CCMSLIB00000220480"
spermine	"CCMSLIB00000221352"
spermine	"CCMSLIB00000221852"
spermine	"CCMSLIB00000221854"
spermine	"CCMSLIB00000221856"
spermine	"CCMSLIB00000221858"
spermine	"CCMSLIB00000214634"
spermine	"CCMSLIB00000214636"
spermine	"CCMSLIB00000214638"
spermine	"CCMSLIB00000214640"
spiraeoside	"CCMSLIB00000223189"
spiraeoside	"CCMSLIB00000218322"
spiraeoside	"CCMSLIB00000218324"
spiraeoside	"CCMSLIB00000218326"
spiraeoside	"CCMSLIB00000218328"
spiraeoside	"CCMSLIB00000218330"
spiraeoside	"CCMSLIB00000218332"
spiraeoside	"CCMSLIB00000218334"
spiraeoside	"CCMSLIB00000218336"
spiraeoside	"CCMSLIB00000218338"
spiraeoside	"CCMSLIB00000218340"
spiraeoside	"CCMSLIB00000218342"
spiraeoside	"CCMSLIB00000221425"
spiraeoside	"CCMSLIB00000222402"
styrone	"CCMSLIB00000212337"
styrone	"CCMSLIB00000215828"
suberic acid	"CCMSLIB00000220483"
suberic acid	"CCMSLIB00000220485"
suberic acid	"CCMSLIB00000220488"
suberic acid	"CCMSLIB00000220489"
suberic acid	"CCMSLIB00000220491"
suberic acid	"CCMSLIB00000217521"
suberic acid	"CCMSLIB00000217523"
suberic acid	"CCMSLIB00000217525"
suberic acid	"CCMSLIB00000217527"
succinic acid	"CCMSLIB00000214641"
succinic acid	"CCMSLIB00000221977"
sucrose	"CCMSLIB00000212604"
sucrose	"CCMSLIB00000212606"
sucrose	"CCMSLIB00000221770"
sulfanilic acid	"CCMSLIB00000208604"
sulfanilic acid	"CCMSLIB00000208605"
sulfanilic acid	"CCMSLIB00000208606"
sulfanilic acid	"CCMSLIB00000208607"
sulfanilic acid	"CCMSLIB00000208608"
sulfanilic acid	"CCMSLIB00000208609"
sulfanilic acid	"CCMSLIB00000208610"
sulfanilic acid	"CCMSLIB00000208611"
sulfanilic acid	"CCMSLIB00000208612"
sulfanilic acid	"CCMSLIB00000208613"
sulfanilic acid	"CCMSLIB00000208614"
sulfanilic acid	"CCMSLIB00000208615"
sulfanilic acid	"CCMSLIB00000208616"
sulfanilic acid	"CCMSLIB00000208617"
synephrine	"CCMSLIB00000220626"
synephrine	"CCMSLIB00000220628"
synephrine	"CCMSLIB00000220630"
synephrine	"CCMSLIB00000220632"
synephrine	"CCMSLIB00000220634"
syringaldehyde	"CCMSLIB00000221966"
syringaldehyde	"CCMSLIB00000221968"
syringaldehyde	"CCMSLIB00000221970"
syringaldehyde	"CCMSLIB00000221972"
syringaldehyde	"CCMSLIB00000223332"
syringaldehyde	"CCMSLIB00000217311"
syringaldehyde	"CCMSLIB00000217313"
syringaldehyde	"CCMSLIB00000217316"
syringaldehyde	"CCMSLIB00000217317"
syringaldehyde	"CCMSLIB00000219750"
syringaldehyde	"CCMSLIB00000219752"
syringaldehyde	"CCMSLIB00000219754"
syringaldehyde	"CCMSLIB00000221617"
syringaldehyde	"CCMSLIB00000222608"
syringic acid	"CCMSLIB00000216752"
syringic aldehyde	"CCMSLIB00000223332"
syringic aldehyde	"CCMSLIB00000217311"
syringic aldehyde	"CCMSLIB00000217313"
syringic aldehyde	"CCMSLIB00000217316"
syringic aldehyde	"CCMSLIB00000217317"
syringic aldehyde	"CCMSLIB00000219750"
syringic aldehyde	"CCMSLIB00000219752"
syringic aldehyde	"CCMSLIB00000219754"
syringic aldehyde	"CCMSLIB00000221617"
syringic aldehyde	"CCMSLIB00000222608"
syringin	"CCMSLIB00000219900"
tamarixetin	"CCMSLIB00000212001"
tamarixetin	"CCMSLIB00000221144"
tamarixetin	"CCMSLIB00000222044"
tanshindiol b	"CCMSLIB00000212225"
tanshindiol b	"CCMSLIB00000212231"
tanshinone i	"CCMSLIB00000212264"
tanshinone iia	"CCMSLIB00000212270"
tanshinone iib	"CCMSLIB00000212243"
tanshinone vi	"CCMSLIB00000212233"
taurine	"CCMSLIB00000216031"
taurine	"CCMSLIB00000216033"
taurine	"CCMSLIB00000216035"
taurine	"CCMSLIB00000216309"
taurine	"CCMSLIB00000216311"
taurine	"CCMSLIB00000216313"
taurine	"CCMSLIB00000220675"
taurine	"CCMSLIB00000220677"
taurine	"CCMSLIB00000220679"
taurine	"CCMSLIB00000220681"
taurine	"CCMSLIB00000220683"
taurine	"CCMSLIB00000223028"
taurine	"CCMSLIB00000214643"
taurine	"CCMSLIB00000214645"
taurine	"CCMSLIB00000214647"
taurine	"CCMSLIB00000214649"
taurine	"CCMSLIB00000214651"
taurine	"CCMSLIB00000221091"
taurocholic acid	"CCMSLIB00000220855"
taurocholic acid	"CCMSLIB00000220857"
taurocholic acid	"CCMSLIB00000220859"
taurocholic acid	"CCMSLIB00000220861"
taurocholic acid	"CCMSLIB00000221384"
thebaine	"CCMSLIB00000222165"
thebaine	"CCMSLIB00000222167"
thebaine	"CCMSLIB00000222169"
thebaine	"CCMSLIB00000222171"
theobromine	"CCMSLIB00000212011"
theobromine	"CCMSLIB00000212013"
theobromine	"CCMSLIB00000212015"
theobromine	"CCMSLIB00000212017"
theophylline	"CCMSLIB00000220784"
theophylline	"CCMSLIB00000220786"
theophylline	"CCMSLIB00000220788"
theophylline	"CCMSLIB00000220790"
theophylline	"CCMSLIB00000220792"
theophylline	"CCMSLIB00000212019"
theophylline	"CCMSLIB00000212021"
theophylline	"CCMSLIB00000212023"
theophylline	"CCMSLIB00000212025"
thiamine	"CCMSLIB00000220894"
thiamine	"CCMSLIB00000220896"
thiamine	"CCMSLIB00000220898"
thiamine	"CCMSLIB00000220900"
thiamine	"CCMSLIB00000220903"
thiamine	"CCMSLIB00000221390"
thiamine	"CCMSLIB00000223031"
threonine	"CCMSLIB00000221680"
threonine	"CCMSLIB00000221682"
threonine	"CCMSLIB00000221684"
threonine	"CCMSLIB00000221686"
thymidine	"CCMSLIB00000220703"
thymidine	"CCMSLIB00000220705"
thymidine	"CCMSLIB00000220707"
thymidine	"CCMSLIB00000220709"
thymidine	"CCMSLIB00000220711"
thymidine	"CCMSLIB00000221376"
thymidine	"CCMSLIB00000214703"
thymidine	"CCMSLIB00000214705"
thymidine	"CCMSLIB00000214707"
thymidine	"CCMSLIB00000214709"
thymidine	"CCMSLIB00000214711"
thymidine	"CCMSLIB00000214713"
thymidine	"CCMSLIB00000214715"
thymine	"CCMSLIB00000223034"
thymine	"CCMSLIB00000223035"
thymine	"CCMSLIB00000214780"
thymine	"CCMSLIB00000214782"
thymine	"CCMSLIB00000214784"
thymine	"CCMSLIB00000221102"
thymine	"CCMSLIB00000221104"
thymine	"CCMSLIB00000221989"
thymol	"CCMSLIB00000219537"
tiliroside	"CCMSLIB00000223192"
tiliroside	"CCMSLIB00000223314"
tiliroside	"CCMSLIB00000218383"
tiliroside	"CCMSLIB00000218385"
tiliroside	"CCMSLIB00000218386"
tiliroside	"CCMSLIB00000218388"
tiliroside	"CCMSLIB00000218391"
tiliroside	"CCMSLIB00000218393"
tiliroside	"CCMSLIB00000218395"
tiliroside	"CCMSLIB00000218397"
tiliroside	"CCMSLIB00000218398"
tiliroside	"CCMSLIB00000218751"
tiliroside	"CCMSLIB00000218753"
tiliroside	"CCMSLIB00000218756"
tiliroside	"CCMSLIB00000218758"
tiliroside	"CCMSLIB00000218759"
tiliroside	"CCMSLIB00000218761"
tiliroside	"CCMSLIB00000218763"
tiliroside	"CCMSLIB00000218765"
tiliroside	"CCMSLIB00000218766"
tiliroside	"CCMSLIB00000218768"
tiliroside	"CCMSLIB00000218770"
tiliroside	"CCMSLIB00000218772"
tiliroside	"CCMSLIB00000221430"
tiliroside	"CCMSLIB00000221471"
tiliroside	"CCMSLIB00000222410"
tiliroside	"CCMSLIB00000222411"
tiliroside	"CCMSLIB00000222463"
tiliroside	"CCMSLIB00000222465"
trans-2-hexenal	"CCMSLIB00000222889"
trans-2-hexenal	"CCMSLIB00000220815"
trans-aconitic acid	"CCMSLIB00000219315"
trans-aconitic acid	"CCMSLIB00000219316"
trans-aconitic acid	"CCMSLIB00000222553"
trans-cinnamaldehyde	"CCMSLIB00000222890"
trans-cinnamaldehyde	"CCMSLIB00000212788"
trans-cinnamaldehyde	"CCMSLIB00000220817"
trans-cinnamic acid	"CCMSLIB00000222891"
trans-cinnamic acid	"CCMSLIB00000212790"
trans-cinnamic acid	"CCMSLIB00000215823"
trans-cinnamic acid	"CCMSLIB00000215826"
trans-cinnamic acid	"CCMSLIB00000220819"
trans-cinnamic acid	"CCMSLIB00000221793"
triacanthine	"CCMSLIB00000212467"
triacanthine	"CCMSLIB00000212469"
triacanthine	"CCMSLIB00000212471"
triacanthine	"CCMSLIB00000212473"
triacanthine	"CCMSLIB00000212475"
triacanthine	"CCMSLIB00000212477"
triacanthine	"CCMSLIB00000221751"
tribuloside	"CCMSLIB00000223192"
tribuloside	"CCMSLIB00000223314"
tribuloside	"CCMSLIB00000218383"
tribuloside	"CCMSLIB00000218385"
tribuloside	"CCMSLIB00000218386"
tribuloside	"CCMSLIB00000218388"
tribuloside	"CCMSLIB00000218391"
tribuloside	"CCMSLIB00000218393"
tribuloside	"CCMSLIB00000218395"
tribuloside	"CCMSLIB00000218397"
tribuloside	"CCMSLIB00000218398"
tribuloside	"CCMSLIB00000218751"
tribuloside	"CCMSLIB00000218753"
tribuloside	"CCMSLIB00000218756"
tribuloside	"CCMSLIB00000218758"
tribuloside	"CCMSLIB00000218759"
tribuloside	"CCMSLIB00000218761"
tribuloside	"CCMSLIB00000218763"
tribuloside	"CCMSLIB00000218765"
tribuloside	"CCMSLIB00000218766"
tribuloside	"CCMSLIB00000218768"
tribuloside	"CCMSLIB00000218770"
tribuloside	"CCMSLIB00000218772"
tribuloside	"CCMSLIB00000221430"
tribuloside	"CCMSLIB00000221471"
tribuloside	"CCMSLIB00000222410"
tribuloside	"CCMSLIB00000222411"
tribuloside	"CCMSLIB00000222463"
tribuloside	"CCMSLIB00000222465"
trifolirhizin	"CCMSLIB00000205327"
trifolirhizin	"CCMSLIB00000205336"
trifolirhizin	"CCMSLIB00000205345"
trigonelline	"CCMSLIB00000220925"
trigonelline	"CCMSLIB00000220927"
trigonelline	"CCMSLIB00000220929"
trigonelline	"CCMSLIB00000220931"
trigonelline	"CCMSLIB00000220933"
trigonelline	"CCMSLIB00000223233"
trigonelline	"CCMSLIB00000223234"
trijuganone b	"CCMSLIB00000212259"
tropine	"CCMSLIB00000220753"
tropine	"CCMSLIB00000220755"
tropine	"CCMSLIB00000220757"
tropine	"CCMSLIB00000220760"
tropine	"CCMSLIB00000220762"
tropinone	"CCMSLIB00000220935"
tropinone	"CCMSLIB00000220937"
tropinone	"CCMSLIB00000220939"
tropinone	"CCMSLIB00000220941"
tropinone	"CCMSLIB00000220943"
tropinone	"CCMSLIB00000216614"
tropinone	"CCMSLIB00000216615"
tropinone	"CCMSLIB00000216618"
tropinone	"CCMSLIB00000216620"
tropinone	"CCMSLIB00000216622"
tropinone	"CCMSLIB00000216624"
tryptamine	"CCMSLIB00000220804"
tryptamine	"CCMSLIB00000220806"
tryptamine	"CCMSLIB00000220808"
tryptamine	"CCMSLIB00000220810"
tryptamine	"CCMSLIB00000220812"
tryptophan	"CCMSLIB00000216113"
tryptophan	"CCMSLIB00000216115"
tryptophan	"CCMSLIB00000216117"
tryptophan	"CCMSLIB00000216268"
tryptophan	"CCMSLIB00000216271"
tryptophan	"CCMSLIB00000216272"
tryptophan	"CCMSLIB00000220664"
tryptophan	"CCMSLIB00000220666"
tryptophan	"CCMSLIB00000220669"
tryptophan	"CCMSLIB00000220671"
tryptophan	"CCMSLIB00000220673"
tryptophan	"CCMSLIB00000221705"
tryptophan	"CCMSLIB00000221707"
tryptophan	"CCMSLIB00000221709"
tryptophan	"CCMSLIB00000221711"
tryptophan	"CCMSLIB00000222459"
tryptophan	"CCMSLIB00000222462"
tryptophan	"CCMSLIB00000222464"
tryptophan	"CCMSLIB00000210671"
tyramine	"CCMSLIB00000216086"
tyramine	"CCMSLIB00000216088"
tyramine	"CCMSLIB00000216090"
tyramine	"CCMSLIB00000216366"
tyramine	"CCMSLIB00000216368"
tyramine	"CCMSLIB00000216370"
tyramine	"CCMSLIB00000220685"
tyramine	"CCMSLIB00000220687"
tyramine	"CCMSLIB00000220689"
tyramine	"CCMSLIB00000220690"
tyramine	"CCMSLIB00000220692"
tyramine	"CCMSLIB00000221824"
tyramine	"CCMSLIB00000221825"
tyramine	"CCMSLIB00000221827"
tyramine	"CCMSLIB00000221829"
tyramine	"CCMSLIB00000221832"
tyramine	"CCMSLIB00000222466"
tyramine	"CCMSLIB00000222468"
tyramine	"CCMSLIB00000222470"
tyramine	"CCMSLIB00000223038"
tyramine	"CCMSLIB00000209762"
tyramine	"CCMSLIB00000214805"
tyramine	"CCMSLIB00000214807"
tyramine	"CCMSLIB00000214809"
tyramine	"CCMSLIB00000214811"
tyramine	"CCMSLIB00000214813"
tyramine	"CCMSLIB00000214815"
tyramine	"CCMSLIB00000221110"
tyrosine	"CCMSLIB00000221695"
tyrosine	"CCMSLIB00000221697"
tyrosine	"CCMSLIB00000221699"
tyrosine	"CCMSLIB00000221701"
tyrosine	"CCMSLIB00000221703"
uracil	"CCMSLIB00000222868"
uracil	"CCMSLIB00000212608"
uracil	"CCMSLIB00000212610"
uracil	"CCMSLIB00000212612"
uracil	"CCMSLIB00000220775"
uracil	"CCMSLIB00000221771"
uric acid	"CCMSLIB00000221482"
uric acid	"CCMSLIB00000219918"
uric acid	"CCMSLIB00000219920"
uric acid	"CCMSLIB00000219922"
uridine	"CCMSLIB00000214817"
uridine	"CCMSLIB00000214819"
uridine	"CCMSLIB00000214821"
uridine	"CCMSLIB00000214823"
uridine	"CCMSLIB00000221995"
uridylic acid	"CCMSLIB00000214911"
uridylic acid	"CCMSLIB00000214913"
uridylic acid	"CCMSLIB00000214915"
uridylic acid	"CCMSLIB00000214916"
uridylic acid	"CCMSLIB00000214918"
uridylic acid	"CCMSLIB00000214920"
uridylic acid	"CCMSLIB00000214922"
uridylic acid	"CCMSLIB00000214924"
uridylic acid	"CCMSLIB00000214926"
uridylic acid	"CCMSLIB00000214928"
uridylic acid	"CCMSLIB00000214930"
uridylic acid	"CCMSLIB00000222010"
urocanic acid	"CCMSLIB00000223098"
urocanic acid	"CCMSLIB00000216098"
urocanic acid	"CCMSLIB00000216100"
urocanic acid	"CCMSLIB00000216102"
urocanic acid	"CCMSLIB00000216104"
urocanic acid	"CCMSLIB00000216106"
urocanic acid	"CCMSLIB00000216108"
urocanic acid	"CCMSLIB00000221243"
urocanic acid	"CCMSLIB00000222164"
valine	"CCMSLIB00000221649"
valine	"CCMSLIB00000221651"
valine	"CCMSLIB00000221653"
valine	"CCMSLIB00000221654"
vanillin	"CCMSLIB00000217219"
vanillin	"CCMSLIB00000217221"
vanillin	"CCMSLIB00000217223"
veratramine	"CCMSLIB00000205445"
vincetoxicoside b	"CCMSLIB00000221655"
vincetoxicoside b	"CCMSLIB00000222655"
vitamin b1	"CCMSLIB00000220894"
vitamin b1	"CCMSLIB00000220896"
vitamin b1	"CCMSLIB00000220898"
vitamin b1	"CCMSLIB00000220900"
vitamin b1	"CCMSLIB00000220903"
vitamin b1	"CCMSLIB00000221390"
vitamin b1	"CCMSLIB00000223031"
vitamin b1	"CCMSLIB00000214663"
vitamin b1	"CCMSLIB00000214665"
vitamin b1	"CCMSLIB00000214667"
vitamin b1	"CCMSLIB00000214669"
vitamin b1	"CCMSLIB00000214671"
vitamin b1	"CCMSLIB00000214673"
vitamin b1	"CCMSLIB00000221097"
vitamin b1	"CCMSLIB00000221981"
vitamin b2	"CCMSLIB00000223223"
vitamin b2	"CCMSLIB00000219280"
vitamin b2	"CCMSLIB00000219282"
vitamin b2	"CCMSLIB00000219284"
vitamin b2	"CCMSLIB00000219286"
vitamin b2	"CCMSLIB00000221535"
vitamin b2	"CCMSLIB00000222543"
vitamin b5	"CCMSLIB00000222871"
vitamin b5	"CCMSLIB00000222872"
vitamin b5	"CCMSLIB00000223121"
vitamin b5	"CCMSLIB00000223224"
vitamin b5	"CCMSLIB00000212651"
vitamin b5	"CCMSLIB00000212653"
vitamin b5	"CCMSLIB00000212655"
vitamin b5	"CCMSLIB00000212658"
vitamin b5	"CCMSLIB00000212660"
vitamin b5	"CCMSLIB00000216646"
vitamin b5	"CCMSLIB00000216647"
vitamin b5	"CCMSLIB00000216649"
vitamin b5	"CCMSLIB00000216651"
vitamin b5	"CCMSLIB00000216653"
vitamin b5	"CCMSLIB00000219290"
vitamin b5	"CCMSLIB00000219292"
vitamin b5	"CCMSLIB00000219294"
vitamin b5	"CCMSLIB00000219296"
vitamin b5	"CCMSLIB00000219297"
vitamin b5	"CCMSLIB00000220781"
vitamin b5	"CCMSLIB00000220783"
vitamin b5	"CCMSLIB00000221292"
vitamin b5	"CCMSLIB00000221537"
vitamin b5	"CCMSLIB00000222234"
vitamin b5	"CCMSLIB00000222547"
vitamin b6	"CCMSLIB00000223024"
vitamin b6	"CCMSLIB00000223102"
vitamin b6	"CCMSLIB00000214557"
vitamin b6	"CCMSLIB00000214559"
vitamin b6	"CCMSLIB00000214561"
vitamin b6	"CCMSLIB00000214562"
vitamin b6	"CCMSLIB00000216187"
vitamin b6	"CCMSLIB00000216189"
vitamin b6	"CCMSLIB00000216191"
vitamin b6	"CCMSLIB00000221082"
vitamin b6	"CCMSLIB00000221251"
vitamin b6	"CCMSLIB00000221969"
vitamin b6	"CCMSLIB00000222175"
vitamin d2	"CCMSLIB00000223296"
vitamin d2	"CCMSLIB00000220621"
vitamin d2	"CCMSLIB00000220623"
vitamin d2	"CCMSLIB00000221724"
vitamin d3	"CCMSLIB00000220627"
vitamin d3	"CCMSLIB00000220629"
vitamin e	"CCMSLIB00000212388"
vitamin e	"CCMSLIB00000212390"
vitamin e	"CCMSLIB00000212392"
vitamin e	"CCMSLIB00000212394"
vitamin e	"CCMSLIB00000212396"
vitamin e	"CCMSLIB00000212398"
vitamin e	"CCMSLIB00000217238"
vitamin e	"CCMSLIB00000217239"
vitamin e	"CCMSLIB00000217241"
vitamin e(gamma)	"CCMSLIB00000216992"
vitamin e(gamma)	"CCMSLIB00000216994"
vitamin e(gamma)	"CCMSLIB00000216996"
vitamin e(gamma)	"CCMSLIB00000216998"
vitamin e(gamma)	"CCMSLIB00000217000"
vitamin k3	"CCMSLIB00000220625"
vitamin p	"CCMSLIB00000223178"
vitamin p	"CCMSLIB00000215863"
vitamin p	"CCMSLIB00000215865"
vitamin p	"CCMSLIB00000215867"
vitamin p	"CCMSLIB00000215869"
vitamin p	"CCMSLIB00000215871"
vitamin p	"CCMSLIB00000215873"
vitamin p	"CCMSLIB00000215875"
vitamin p	"CCMSLIB00000215877"
vitamin p	"CCMSLIB00000215879"
vitamin p	"CCMSLIB00000215881"
vitamin p	"CCMSLIB00000215883"
vitamin p	"CCMSLIB00000215885"
vitamin p	"CCMSLIB00000217942"
vitamin p	"CCMSLIB00000217944"
vitamin p	"CCMSLIB00000217946"
vitamin p	"CCMSLIB00000217948"
vitamin p	"CCMSLIB00000217950"
vitamin p	"CCMSLIB00000217952"
vitamin p	"CCMSLIB00000221404"
vitamin p	"CCMSLIB00000222376"
vitexin	"CCMSLIB00000223194"
vitexin	"CCMSLIB00000218410"
vitexin	"CCMSLIB00000218412"
vitexin	"CCMSLIB00000218413"
vitexin	"CCMSLIB00000218414"
vitexin	"CCMSLIB00000218416"
vitexin	"CCMSLIB00000218418"
vitexin	"CCMSLIB00000218421"
vitexin	"CCMSLIB00000218423"
vitexin	"CCMSLIB00000218425"
vitexin	"CCMSLIB00000218427"
vitexin	"CCMSLIB00000221435"
vitexin	"CCMSLIB00000222413"
xanthine	"CCMSLIB00000222012"
xanthohumol	"CCMSLIB00000222201"
xanthohumol	"CCMSLIB00000222203"
xanthohumol	"CCMSLIB00000222206"
xanthohumol	"CCMSLIB00000222253"
xanthohumol	"CCMSLIB00000222255"
xanthohumol	"CCMSLIB00000222257"
xanthopterin	"CCMSLIB00000221055"
xanthopterin	"CCMSLIB00000221057"
xanthopterin	"CCMSLIB00000221060"
xanthopterin	"CCMSLIB00000221062"
xanthopterin	"CCMSLIB00000221064"
xanthotoxin	"CCMSLIB00000222478"
xanthotoxin	"CCMSLIB00000222491"
xanthotoxin	"CCMSLIB00000222493"
xylitol	"CCMSLIB00000216377"
xylitol	"CCMSLIB00000216379"
zearalenone	"CCMSLIB00000223264"
zearalenone	"CCMSLIB00000219889"
zearalenone	"CCMSLIB00000219891"
zearalenone	"CCMSLIB00000219893"
zearalenone	"CCMSLIB00000219894"
zearalenone	"CCMSLIB00000219896"
zearalenone	"CCMSLIB00000219898"
zearalenone	"CCMSLIB00000221638"
zearalenone	"CCMSLIB00000222633"
zeatin	"CCMSLIB00000221076"
zeatin	"CCMSLIB00000221078"
zeatin	"CCMSLIB00000221080"
zeatin	"CCMSLIB00000221083"
zeatin	"CCMSLIB00000221085"
zeatin	"CCMSLIB00000221407"
zeaxanthin	"CCMSLIB00000217215"
zeaxanthin	"CCMSLIB00000217217"
